Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
MWA,Mueller Water Products Inc,Industrials,12.7,0.018110236,0.054545455,0.077143588,0.224711038,1992.292421,27.25434229,0.489459895,1.053242175,17.24,11.89
MXIM,"Maxim Integrated Products, Inc.",Technology,103.14,0,,,0,0,0,0,,,
MXL,MaxLinear Inc,Technology,45.12,0,,,0,3464.537982,82.54992928,0,2.510137895,77.89,31.76
MYE,Myers Industries Inc.,Consumer Cyclical,20.91,0.031920927,0,0,0.66746659,758.542786,22.61741267,0.72361946,0.765805526,23.15,15.71
MYGN,"Myriad Genetics, Inc.",Healthcare,23.98,0,,,0,1926.582576,N/A,0,1.561609297,36.95,22.35
MYRG,MYR Group Inc,Industrials,90.02,0,,,0,1526.33411,17.95475956,0,1.245091702,121.22,67.89
NAII,"Natural Alternatives International, Inc.",Consumer Defensive,10.05,0,,,0,61.520854,0,N/A,0.593405139,19.93,10.05
NATH,"Nathan`s Famous, Inc.",Consumer Cyclical,51.36,0.028940323,,,1.486374964,211.354309,0,N/A,0.681633074,77.08,50.5
NATI,National Instruments Corp.,Technology,38.71,0.02788497,0.037037037,0.059223841,1.079427198,5111.20987,57.22678017,1.614217434,1.151408644,45.66,36.67
NATR,"Nature`s Sunshine Products, Inc.",Consumer Defensive,17.75,0,,,0,345.220815,11.96481527,0,0.609290786,21.5,13.85
NAV,Navistar International Corp.,Industrials,44.5,0,,,0,4438.643022,N/A,0,0.020363096,45.25,26.47
NAVB,Navidea Biopharmaceuticals Inc,Healthcare,0.86,0,,,0,26.057186,N/A,0,0.307177698,2.19,0.72
NAVI,Navient Corp,Financial Services,16.64,0.038461538,0,0,0.631952266,2531.491489,3.530671533,0.151547306,1.102036741,23.39,14.13
NBEV,NewAge Inc,Consumer Defensive,0.4742,0,,,0,64.864892,N/A,0,1.550274573,2.58,0.46
NBHC,National Bank Holdings Corp,Financial Services,38.69,0.022827758,0.095238095,0.206415936,0.88320595,1161.039737,12.42112414,0.293423904,0.724097122,47.99,33.57
NBIX,"Neurocrine Biosciences, Inc.",Healthcare,99.27,0,,,0,9481.194412,105.8169019,0,0.360315052,108.02,71.88
NBN,Northeast Bank,Financial Services,34.88,0.001146314,,,0.039983426,313.81536,0,N/A,0.392110573,41.04,26.07
NBR,Nabors Industries Ltd,Energy,195.19,0,,,0,1673.041611,N/A,0,1.331305257,195.88,65.58
NBSE,NeuBase Therapeutics Inc,Healthcare,1.63,0,,,0,53.41214,0,N/A,1.862232109,6.6,1.21
NBTB,NBT Bancorp. Inc.,Financial Services,35.31,0.031087102,0.037037037,0.040126207,1.097685562,1518.561175,9.804443132,0.310080667,0.673599925,42.02,31.92
NBY,Novabay Pharmaceuticals Inc,Healthcare,0.2785,0,,,0,14.320014,0,N/A,0.60314831,0.8772,0.2531
NC,Nacco Industries Inc.,Energy,46.5,0.016989247,0.025974026,-0.06235138,0.782381698,267.474789,5.557917694,0.116947937,0.649905988,51.2,20.17
NCBS,Nicolet Bankshares Inc.,Financial Services,91.52,0,,,0,1238.551692,20.42062408,0,0.525229554,98.2,68.07
NCLH,Norwegian Cruise Line Holdings Ltd,Consumer Cyclical,21.64,0,,,0,4650.436,N/A,0,1.998822879,33.95,14.9
NCMI,National Cinemedia Inc,Communication Services,2.45,0.079469139,0,-0.256451221,0.194699391,200.080583,N/A,N/A,1.242893582,5.09,2.3
NCR,NCR Corp.,Technology,40.43,0,,,0,5494.437,67.83255556,0,1.671142281,50,34.3
NCSM,NCS Multistage Holdings Inc,Energy,47.05,0,,,0,113.206676,0,N/A,,62.53,21.64
NDAQ,Nasdaq Inc,Financial Services,178.55,0.012043865,0.102040816,0.072808072,2.150432122,29355.78296,24.73107241,0.305025833,0.908198111,213.69,154.87
NDLS,Noodles & Company,Consumer Cyclical,5.3,0,,,0,242.236717,0,N/A,1.2993107,13.55,5.12
NDSN,Nordson Corp.,Industrials,214.74,0.00949986,0.307692308,0.135641572,1.914154531,12442.158,25.0247046,0.226259401,1.030005838,271.12,195.54
NE,Noble Corp,Energy,33.97,0,,,0,2102.356286,0,N/A,,36.79,20.34
NEE,NextEra Energy Inc,Utilities,82.81,0.020528922,0.103896104,-0.154309846,1.568525161,162230.5827,45.40458515,0.866588487,0.521466776,93.21,69.41
NEM,Newmont Corp,Basic Materials,84.77,0.025952578,0,0.489567833,2.17255151,67184.41917,57.61957047,1.488048979,-0.12977572,85.29,51.72
NEO,Neogenomics Inc.,Healthcare,12.31,0,,,0,1526.757179,N/A,0,1.647062954,54.74,11
NEOG,Neogen Corp.,Healthcare,30.06,0,,,0,3241.01386,65.99767573,0,0.797134847,48.85,29.71
NEON,Neonode Inc.,Technology,5.1,0,,,0,69.237355,N/A,0,1.817612729,12.42,3.7
NEOS,Neos Therapeutics Inc,Healthcare,1.15,0,,,0,0,0,0,,,
NERV,Minerva Neurosciences Inc,Healthcare,0.7789,0,,,0,33.275828,0,N/A,0.797766466,3.54,0.63
NETE,Net Element Inc.,Technology,11.77,0,,,0,70.742117,0,N/A,,19.15,5.72
NEU,NewMarket Corp.,Basic Materials,331.57,0.024497817,0.105263158,0.037137289,8.122741039,3420.86903,17.96240945,0.458652797,0.663088188,380.6,291.6
NEWR,New Relic Inc,Technology,71.88,0,,,0,4756.596249,N/A,0,0.95541581,129.7,51.52
NFBK,Northfield Bancorp Inc,Financial Services,13.53,0.037981133,0.181818182,0.101972288,0.513884736,661.764639,9.366272813,0.354403266,0.488851244,18.24,13.41
NFG,National Fuel Gas Co.,Energy,71.53,0.02544387,0.02247191,0.018574173,1.800876419,6540.983669,15.63837201,0.394929039,0.509292132,71.6,47.91
NFLX,NetFlix Inc,Communication Services,341.13,0,,,0,150709.5311,29.45715693,0,1.321017439,700.99,329.82
NGHC,National General Holdings Corp,Financial Services,34.18,0,,,0.200000003,0,0,0.051546393,,,
NGS,"Natural Gas Services Group, Inc.",Energy,13.54,0,,,0,176.544255,N/A,0,0.473464965,14.04,8.9
NGVC,Natural Grocers by Vitamin Cottage Inc,Consumer Defensive,21.02,0.016087329,,,0.338155655,475.974568,18.40297587,0.296627767,0.222574744,21.99,9.82
NGVT,Ingevity Corp,Basic Materials,62.35,0,,,0,2431.693645,20.59012401,0,1.093498432,89.55,56.31
NHC,National Healthcare Corp.,Healthcare,71.99,0.029392378,0.057692308,0.027600461,2.115957325,1113.781047,8.036518123,0.235367889,0.559318195,76.63,61.51
NHI,"National Health Investors, Inc.",Real Estate,55.81,0.064504569,-0.183673469,-0.010755189,3.518095848,2558.92193,22.88757048,1.441842561,0.459602926,70.55,49.35
NHTC,Natural Health Trends Corp.,Consumer Cyclical,7.12,0.108121647,0,0.107566343,0.769826128,81.328478,0,N/A,0.279580927,7.91,6.01
NI,Nisource Inc. (Holding Co.),Utilities,31.75,0.027841995,0.068181818,0.060732713,0.88398333,12870.97407,24.29402429,0.696049866,0.30989112,32.59,23.25
NICK,"Nicholas Financial, Inc.",Financial Services,10.29,0,,,0,130.683,0,N/A,,12.5,9.5
NINE,Nine Energy Service Inc,Energy,3.34,0,,,0,102.115116,N/A,0,-1.339839492,8.1,0.794
NJR,New Jersey Resources Corporation,Utilities,45.79,0.031666303,0.090225564,0.07288597,1.401636965,4398.651598,29.68912436,0.916102592,0.508977226,47.23,33.81
NKE,"Nike, Inc.",Consumer Cyclical,133.46,0.009141316,0.109090909,0.111233862,1.156617789,209509.5139,34.25597023,0.305983542,1.073763797,178.37,116.75
NKSH,National Bankshares Inc.,Financial Services,35,0.040762098,,,1.426673421,210.79632,10.34227848,0.434961409,0.372234333,38.88,31.42
NKTR,Nektar Therapeutics,Healthcare,6.16,0,,,0,1147.448801,N/A,0,,20.66,3.88
NL,"NL Industries, Inc.",Industrials,7.05,0.03495364,,,0.246423162,344.059275,6.721483057,0.234688726,1.283087324,8.15,5.06
NLS,Nautilus Inc,Consumer Cyclical,3.94,0,,,0,123.118294,4.980715001,0,1.193192316,18.59,3.62
NLSN,Nielsen Holdings plc,Industrials,27.4,0.008759124,0,-0.293138274,0.238894949,9850.678476,10.2291573,0.089473764,1.057404603,28.11,15.96
NLTX,Neoleukin Therapeutics Inc,Healthcare,1.38,0,,,0,58.64168,0,N/A,2.152728901,13.4,1.36
NLY,Annaly Capital Management Inc,Real Estate,6.77,0.129985229,0,-0.060146236,0.843826777,9891.052946,4.333687767,0.527391736,0.690287637,8.66,6.26
NMIH,NMI Holdings Inc,Financial Services,19.38,0,,,0,1663.574995,0,N/A,1.041078372,27.25,18.17
NMRK,Newmark Group Inc,Real Estate,13.29,0.003007039,,,0.039963546,2229.752795,2.994854183,0.010516723,1.515445966,19.09,10.22
NNBR,NN Inc,Industrials,2.47,0,,,0,106.945203,N/A,0,1.064836192,9.62,2.37
NNI,Nelnet Inc,Financial Services,85.11,0.010764764,0.090909091,0.113824179,0.916189042,2313.698754,5.88299292,0.089822455,0.530111985,99.49,71.39
NNN,National Retail Properties Inc,Real Estate,46.48,0.045611015,0.019230769,0.030986301,2.073200259,8163.515451,30.97779155,1.372980304,0.704233433,48.76,40.65
NNVC,NanoViricides Inc,Healthcare,1.8902,0,,,0,21.801567,0,N/A,0.938217271,7.86,1.67
NOC,Northrop Grumman Corp.,Industrials,467.2,0.014511986,0.082758621,0.094409692,6.254608714,72744.84713,10.38470337,0.143652015,0.18989269,490.82,331.85
NODK,NI Holdings Inc,Financial Services,16,0,,,0,340.066608,0,N/A,0.622671853,21.21,15.76
NOG,Northern Oil and Gas Inc.,Energy,28.87,0.009151471,,,0.264202958,2232.838394,N/A,N/A,1.113952855,30.44,11.75
NOV,NOV Inc,Energy,20.56,0.004858068,,,0.099881872,8076.478505,N/A,N/A,0.572912146,24,11.43
NOVT,Novanta Inc,Technology,128.62,0,,,0,4589.558007,91.18749889,0,1.389990909,184.44,122.17
NOW,ServiceNow Inc,Technology,507.33,0,,,0,101466,441.1565217,0,1.758560224,707.6,448.27
NP,Neenah Inc,Basic Materials,39.44,0.04724502,0.010638298,0.051231527,1.863343585,662.102707,N/A,N/A,0.872810605,55.8,31.46
NPK,"National Presto Industries, Inc.",Industrials,77.5,0.012903226,,,1,548.530663,21.38187661,0.275482094,0.547102004,106.6,75.49
NPO,EnPro Industries Inc,Industrials,97.93,0.011086713,0.037037037,0.049414523,1.085721785,2051.525189,11.57745592,0.127432134,1.017733604,117.33,79.39
NPTN,NeoPhotonics Corporation,Technology,15.21,0,,,0,808.080196,0,N/A,0.693346593,16.14,7.95
NR,"Newpark Resources, Inc.",Energy,4.01,0,,,0,370.335947,N/A,0,0.648142113,4.81,1.92
NRC,National Research Corp,Healthcare,38.97,0.015314965,,,0.596824187,981.8276,26.21842554,0.40878369,0.707609783,55.03,36.07
NRG,NRG Energy Inc.,Utilities,39.19,0.033397145,0.076923077,0.634516684,1.308834129,9489.985436,4.33927089,0.146565972,0.684969749,45.33,31.16
NRIM,"Northrim Bancorp, Inc.",Financial Services,42.06,0.036130344,0.108108108,0.143175511,1.519642278,247.22746,0,N/A,0.677565903,46.48,37.72
NRZ,New Residential Investment Corp,Real Estate,10.66,0.09380863,0.25,-0.129449437,0.919735217,4975.643116,7.052827876,0.60909617,1.030994807,11.28,8.38
NSA,National Storage Affiliates Trust,Real Estate,63.17,0.031660598,0.428571429,0.139723049,1.721613558,5777.636852,62.73766291,2.515140333,0.70032003,69.46,39.88
NSC,Norfolk Southern Corp.,Industrials,263.06,0.018855014,0.252525253,0.152440123,4.383912005,66813.292,22.24884848,0.362306777,0.733344365,297.87,236.66
NSEC,"National Security Group, Inc.",Financial Services,16.09,0.014853414,0,0.037137289,0.238991429,40.750049,0,N/A,,16.19,8.88
NSIT,Insight Enterprises Inc.,Technology,100.67,0,,,0,3530.739011,16.09673807,0,0.828196943,111.02,88.28
NSP,Insperity Inc,Industrials,100.65,0.017883756,0,-0.257944303,1.775803545,3858.603953,31.15043152,0.558428788,1.3309435,126.44,80.26
NSSC,NAPCO Security Technologies Inc,Industrials,19.21,0,,,0,705.617033,38.82563182,0,1.049622338,26,15.33
NSTG,Nanostring Technologies Inc,Healthcare,22.11,0,,,0,1015.839307,0,N/A,1.750778766,81.89,20.8
NTAP,Netapp Inc,Technology,75.5,0.026490066,0.041666667,0.201124434,1.982499006,16801.50243,16.60227513,0.44954626,1.063548527,96.21,71.59
NTCT,Netscout Systems Inc,Technology,33.24,0,,,0,2455.595427,44.07264258,0,0.99002325,34.87,24.82
NTGR,Netgear Inc,Technology,22.55,0,,,0,662.079726,13.40595149,0,0.860373835,41.96,22.51
NTIC,Northern Technologies International Corp.,Basic Materials,11.33,0.023668233,,,0.268161082,104.479788,0,N/A,,21.22,10.6
NTIP,Network-1 Technologies Inc,Technology,2.5,0.039615489,,,0.099038722,59.70756,0,N/A,,4,2.36
NTLA,Intellia Therapeutics Inc,Healthcare,59.93,0,,,0,4475.11855,N/A,0,2.389061301,202.73,56.47
NTNX,Nutanix Inc,Technology,26.01,0,,,0,5736.924807,N/A,0,1.785935609,44.5,21.99
NTRA,Natera Inc,Healthcare,39.52,0,,,0,3803.616864,N/A,0,1.491405021,129.09,26.1
NTRS,Northern Trust Corp.,Financial Services,110.89,0.025015749,,,2.773996435,23058.90362,15.46954489,0.388514907,1.189794577,134.27,101.73
NTUS,Natus Medical Inc,Healthcare,26.05,0,,,0,896.332412,68.02249463,0,0.838267937,29.7,20.9
NTWK,"Netsol Technologies, Inc.",Technology,3.95,0,,,0,44.415929,15.32872959,0,0.454617525,6.12,3.61
NUAN,Nuance Communications Inc,Technology,55.99,0,,,0,0,0,0,,,
NUE,Nucor Corp.,Basic Materials,165.32,0.01209775,0.234567901,0.057817164,1.800552868,44434.53023,6.539153695,0.077744079,1.134086596,166.84,74.41
NURO,Neurometrix Inc.,Healthcare,4.01,0,,,0,28.038878,0,N/A,3.171747759,38.75,2.58
NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,51.27,0.02939173,0.013157895,0.013518419,1.506914021,2570.19981,17.45277124,0.526893014,0.931075767,61.23,38.76
NUVA,Nuvasive Inc,Healthcare,59.75,0,,,0,3103.922696,N/A,0,0.990186613,72.61,45.45
NVAX,"Novavax, Inc.",Healthcare,58.55,0,,,0,4466.36883,N/A,0,1.684206305,277.8,56.67
NVDA,NVIDIA Corp,Technology,212.58,0.000752658,-0.75,-0.221629458,0.159962714,619193.5684,63.49400825,0.041548757,2.421656998,346.37,134.5
NVEC,NVE Corp,Technology,49.3,0.079307419,0,0,3.909855745,238.3021,17.23585723,1.367082428,0.843617537,76.84,49
NVEE,NV5 Global Inc,Industrials,129.05,0,,,0,1993.693966,0,N/A,0.593516908,141.48,79.58
NVFY,Nova Lifestyle Inc,Consumer Cyclical,1.2193,0,,,0,8.326003,0,N/A,1.001858204,6.66,1.14
NVIV,InVivo Therapeutics Holdings Corp,Healthcare,0.3009,0,,,0,10.310295,0,N/A,0.586509643,0.9275,0.255
NVR,NVR Inc.,Consumer Cyclical,4335.45,0,,,0,14567.56722,11.77920548,0,1.028260263,5982.45,4250.01
NVRO,Nevro Corp,Healthcare,73.69,0,,,0,2593.327588,N/A,0,1.140183358,182.45,59.79
NVT,nVent Electric plc,Industrials,34.56,0.020098382,,,0.694600077,5748.694191,21.06520407,0.431428619,1.20964492,39.34,27.82
NVTA,Invitae Corp,Healthcare,6.5,0,,,0,1471.41048,N/A,0,2.149786338,38.42,6.06
NWBI,Northwest Bancshares Inc,Financial Services,13.1,0.061068702,0.052631579,0.045639553,0.783041017,1659.415029,10.82370725,0.647141336,0.513606876,14.93,12.02
NWE,Northwestern Corp.,Utilities,59.84,0.040958151,0.016129032,0.037137289,2.450935748,3239.315309,17.33737588,0.680815486,0.284972155,67.94,52.51
NWFL,Norwood Financial Corp.,Financial Services,28.31,0.037602375,0.076923077,-0.026352819,1.064523238,232.228997,0,N/A,,28.84,23.54
NWHM,New Home Company Inc (The),Consumer Cyclical,8.99,0,,,0,163.263911,0,N/A,,9,3.81
NWL,Newell Brands Inc,Consumer Defensive,22.41,0.041053101,0,0,0.906658195,9318.215015,16.29058569,0.676610593,0.911233864,29,20.16
NWLI,National Western Life Group Inc,Financial Services,207.11,0.001738207,,,0.360000014,711.634102,3.966568393,0.007094994,0.697513,259.58,197.3
NWN,Northwest Natural Holding Co,Utilities,49.88,0.038692863,,,1.896173645,1708.659851,21.72043641,0.74069283,0.387395575,57.63,42.63
NWPX,Northwest Pipe Co.,Industrials,26.26,0,,,0,259.520569,22.52196204,0,0.836376426,34.52,23.11
NWS,News Corp,Communication Services,21.48,0.009289308,,,0.199534333,12538.21853,0,N/A,1.240560032,25.97,20.24
NWSA,News Corp,Communication Services,21.17,0.009424947,,,0.199526127,12538.21853,25.27866638,0.23926865,1.226412255,27.71,19.95
NX,Quanex Building Products Corp,Industrials,20.47,0.015550627,0,0.148698355,0.318321329,683.467405,11.32187131,0.176845183,1.065321129,28.63,20.16
NXGN,NextGen Healthcare Inc,Healthcare,21.11,0,,,0,1411.518018,2045.678287,0,0.572201761,21.87,13.64
NXRT,NexPoint Residential Trust Inc,Real Estate,87.05,0.017461229,0.113553114,0.1155067,1.432824772,2237.20154,97.11340624,1.60217463,0.70456532,92.82,47.1
NXST,Nexstar Media Group Inc,Communication Services,170.02,0.017530638,0.285714286,0.24573094,2.980559064,6971.353693,8.353248259,0.157036832,1.008348336,192.84,134.01
NXTD,Nxt-ID Inc,Industrials,2.42,0,,,0,21.529479,0,N/A,,19.2,2.1
NYCB,New York Community Bancorp Inc.,Financial Services,10.04,0.067729084,0,0,0.665634228,4688.525966,8.432600659,0.55469519,0.856145412,13.93,9.81
NYMT,New York Mortgage Trust Inc,Real Estate,3.5,0.114285714,,,0.384729814,1334.465104,9.255806126,1.016727839,0.780230467,4.47,3.15
NYT,New York Times Co.,Communication Services,43.9,0.00681774,0.285714286,0.176079023,0.299298772,7318.082061,33.26839475,0.228472345,0.806487899,56,37.2
O,Realty Income Corp.,Real Estate,72.61,0.040765735,0.004065041,0.011304672,2.826984879,43413.59408,120.7758226,3.262156565,0.599795897,73.08,62.08
OAS,Oasis Petroleum Inc.,Energy,151,0.011844992,,,1.788593783,2929.408003,N/A,N/A,0.761770036,155.33,67.14
OBCI,"Ocean Bio-Chem, Inc.",Industrials,8,0.016163726,,,0.129309804,76.078392,0,N/A,,15.05,7.5
OBNK,Origin Bancorp Inc,Financial Services,40.67,0.012728771,,,0.517679112,965.861581,8.898177558,0.112538937,0.746515638,47.3,37.82
OC,Owens Corning,Industrials,86.22,0.014080755,0.346153846,0.118426915,1.214042727,8541.653824,8.584576707,0.127258147,1.418833138,108.46,79.35
OCC,Optical Cable Corp.,Technology,4.21,0,,,0,33.048492,0,N/A,0.688521338,6.85,3.15
OCFC,OceanFirst Financial Corp.,Financial Services,18.86,0.035639059,0,0.025348576,0.672152646,1117.349799,10.53507259,0.377613846,0.728073625,24.07,18.16
OCN,Ocwen Financial Corp.,Financial Services,20.8,0,,,0,191.53289,10.59480527,0,0.902200109,41.92,20.1
OCUL,Ocular Therapeutix Inc,Healthcare,4.38,0,,,0,336.183221,0,N/A,1.302384635,19.84,4.06
OCX,Oncocyte Corporation,Healthcare,1.26,0,,,0,116.230721,0,N/A,1.877365617,6.25,1.14
ODC,Oil-Dri Corp. Of America,Basic Materials,27.06,0.039079481,0.038461538,0.041809268,1.057490746,143.066572,27.62436219,1.468125428,0.398332558,37.17,26.67
ODFL,"Old Dominion Freight Line, Inc.",Industrials,264.75,0.004532578,0.5,0.24573094,0.899067206,30410.19184,29.39958124,0.101132419,1.162303854,373.22,244.55
ODP,ODP Corporation (The),Consumer Cyclical,45.92,0,,,0,2226.518632,N/A,0,1.260358647,51.4,34.71
ODT,Odonate Therapeutics Inc,Healthcare,1.12,0,,,0,0,0,N/A,,,
OESX,Orion Energy Systems Inc,Industrials,2.62,0,,,0,81.462174,0,N/A,1.417118336,6.78,2.57
OFC,Corporate Office Properties Trust,Real Estate,28.17,0.039048633,0,0,1.084355494,3166.862132,41.37471593,1.592532669,0.589915784,29.64,23.67
OFED,Oconee Federal Financial Corp,Financial Services,24.06,0.011746806,0,0,0.299543557,142.300251,0,N/A,,27,20.12
OFG,OFG Bancorp,Financial Services,25.79,0.01810806,0.875,0.201124434,0.467006867,1255.601186,8.665533801,0.165605272,1.025464938,30.76,19.49
OFIX,Orthofix Medical Inc,Healthcare,32.38,0,,,0,642.838553,N/A,0,0.715737434,45.96,28.65
OFLX,Omega Flex Inc,Industrials,125.45,0.00953244,0.071428571,0.063995313,1.195844632,1266.332695,48.34253464,0.459940243,0.750475519,171.67,108.48
OGE,Oge Energy Corp.,Utilities,41.63,0.039394667,0.01863354,0.062702484,1.606993762,8334.437235,11.30399734,0.436683088,0.385910718,41.87,31.1
OGEN,Oragenics Inc,Healthcare,0.3479,0,,,0,40.493753,0,N/A,0.540340189,1.15,0.3
OGS,ONE Gas Inc,Utilities,89.02,0.027858908,0.068965517,0.081006934,2.331497725,4815.075509,23.32501191,0.605583825,0.231528154,92.26,61.48
OHI,"Omega Healthcare Investors, Inc.",Real Estate,27.47,0.097560976,0,0.012387678,2.591775698,6568.41348,15.76145616,1.515658303,0.658238036,36.56,26.42
OI,O-I Glass Inc,Consumer Cyclical,13.1,0,,,0,2045.553917,0,N/A,1.263724489,19.46,10.64
OII,"Oceaneering International, Inc.",Energy,15.11,0,,,0,1505.694033,N/A,0,0.956863431,18.2,9.41
OIS,"Oil States International, Inc.",Energy,7.51,0,,,0,464.810595,N/A,0,0.721266475,8.7,4.42
OKE,Oneok Inc.,Energy,71.3,0.052454418,0,0.087394918,3.654365479,31841.98436,21.2477358,1.090855367,0.967745831,72.37,46.74
OKTA,Okta Inc,Technology,143.57,0,,,0,21495.29121,N/A,0,1.708504385,287.44,135.46
OLED,Universal Display Corp.,Technology,145.92,0.006154863,0.5,0.584893192,0.89811766,7076.592207,38.65384981,0.232071747,1.701872877,238.71,127.96
OLLI,Ollies Bargain Outlet Holdings Inc,Consumer Defensive,54.6,0,,,0,3423.093164,21.74013632,0,1.22137802,98.58,37.67
OLN,Olin Corp.,Basic Materials,58.21,0.013743343,0,0,0.795454747,8976.485633,6.922561605,0.099931501,1.600339408,64.5,37.75
OLP,"One Liberty Properties, Inc.",Real Estate,30.63,0.058765916,0,0.009133937,1.763013369,646.93427,17.237331,0.952980199,0.834649048,36.07,22.48
OMC,"Omnicom Group, Inc.",Communication Services,78.69,0.035582666,0,0.049414523,2.760498894,16284.69933,11.5674807,0.422741025,0.91168496,90.75,64.52
OMCL,"Omnicell, Inc.",Healthcare,119.92,0,,,0,5297.222922,68.04484222,0,0.758104712,187.29,118.74
OMER,Omeros Corporation,Healthcare,5.14,0,,,0,322.414287,N/A,0,1.42014543,19.39,4.65
OMEX,"Odyssey Marine Exploration, Inc.",Industrials,6.5,0,,,0,93.27086,N/A,0,0.174403394,7.94,4.93
OMF,OneMain Holdings Inc,Financial Services,46.1,0.064788729,,,2.986760388,5875.876496,4.471747714,0.302303683,1.01163047,60.55,42.13
OMI,"Owens & Minor, Inc.",Healthcare,43.65,0.00017181,,,0.007499517,3347.207668,15.10547757,0.002550856,0.977479949,49.15,29.84
ON,ON Semiconductor Corp.,Technology,53.26,0,,,0,23133.83236,22.91385931,0,2.146621976,71.26,34.01
ONB,Old National Bancorp,Financial Services,15.31,0.036143641,0,0.014931979,0.553359142,4473.861989,16.11981779,0.33135278,0.780499261,20.65,15.03
ONCS,OncoSec Medical Inc,Healthcare,1.04,0,,,0,40.924378,0,N/A,1.09402013,5.34,0.75
ONCT,Oncternal Therapeutics Inc,Healthcare,1.15,0,,,0,56.843412,N/A,0,1.620260092,6.89,1.11
ONTX,Onconova Therapeutics Inc,Healthcare,1.61,0,,,0,33.641856,0,N/A,0.895498166,16.5,1.38
ONVO,Organovo Holdings Inc,Healthcare,3.3,0,,,0,28.728318,0,N/A,1.952174742,11.25,2.56
OOMA,Ooma Inc,Communication Services,14.23,0,,,0,345.317176,N/A,0,0.90262679,24.89,14.1
OPGN,Opgen Inc,Healthcare,0.7599,0,,,0,35.379234,0,N/A,0.7965305,3.72,0.6743
OPI,Office Properties Income Trust,Real Estate,24.6,0.089430894,0,0.050458372,2.134277466,1191.261519,N/A,N/A,0.752044859,29.84,22.35
